code_insee,commune,code_region,region,code_departement,departement,pop_tot,pop_cl,pop_0_14,pop_15_29,pop_18_24,pop_75p,pop_femmes,pop_act_15p,pop_chom,pop_agric,pop_indep,pop_cadres,pop_interm,pop_empl,pop_ouvr,pop_scol_18_24,pop_non_scol_15p,pop_dipl_aucun,pop_dipl_bepc,pop_dipl_capbep,pop_dipl_bac,pop_dipl_bac2,pop_dipl_sup,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_bac2,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
41059,Contres,24,Centre,41,Loir-et-Cher,3463,3 001-5 000,558,519,220,533,1839,1528,157,20,88,93,343,428,547,53,2723,630,168,678,351,224,141,1576,1045,502,133,64,1340,215,16.113196650303205,14.987005486572336,15.391279237655212,53.104244874386374,10.274869109947645,1.3089005235602094,5.7591623036649215,6.0863874345549736,22.44764397905759,28.01047120418848,35.79842931937173,24.09090909090909,23.13624678663239,6.169665809768637,24.899008446566288,12.890194638266617,8.226221079691516,5.178112376055821,3.902439024390244,66.30710659898476,31.85279187817259,8.439086294416244,85.0253807106599,13.642131979695431
41067,Cour-Cheverny,24,Centre,41,Loir-et-Cher,2715,2 000-3 000,407,351,137,368,1391,1228,90,32,103,147,354,402,250,65,2161,225,104,614,381,257,161,1158,870,252,19,109,1057,95,14.990791896869245,12.928176795580109,13.554327808471456,51.23388581952118,7.32899022801303,2.6058631921824107,8.387622149837133,11.970684039087947,28.82736156351792,32.73615635179153,20.35830618892508,47.44525547445255,10.41184636742249,4.812586765386396,28.412771864877374,17.630726515502083,11.892642295233689,7.450254511800093,8.602999210734017,75.12953367875647,21.761658031088082,1.6407599309153715,91.27806563039724,8.203799654576857
41097,Gièvres,24,Centre,41,Loir-et-Cher,2429,2 000-3 000,412,399,124,278,1241,920,78,12,156,56,176,228,276,21,1923,645,71,472,312,90,62,905,739,158,53,169,897,4,16.961712638946068,16.42651296829971,11.445039110745164,51.090983944009885,8.478260869565217,1.3043478260869565,16.956521739130434,6.086956521739131,19.130434782608695,24.782608695652176,30,16.93548387096774,33.541341653666144,3.692147685907436,24.54498179927197,16.22464898595944,4.6801872074882995,3.2241289651586063,15.735567970204842,81.65745856353591,17.458563535911605,5.856353591160221,99.1160220994475,0.44198895027624313
41104,Huisseau-sur-Cosson,24,Centre,41,Loir-et-Cher,2304,2 000-3 000,449,319,128,141,1164,1125,82,4,83,153,331,265,273,35,1722,202,102,534,302,224,169,930,789,126,9,59,900,28,19.48784722222222,13.84548611111111,6.119791666666666,50.520833333333336,7.28888888888889,0.35555555555555557,7.377777777777777,13.600000000000001,29.42222222222222,23.555555555555554,24.266666666666666,27.34375,11.730545876887339,5.923344947735192,31.010452961672474,17.53774680603949,13.008130081300814,9.814169570267131,5.96562184024267,84.83870967741936,13.548387096774196,0.967741935483871,96.7741935483871,3.010752688172043
41106,Lamotte-Beuvron,24,Centre,41,Loir-et-Cher,4782,3 001-5 000,853,673,283,646,2520,2097,253,16,96,116,500,671,640,81,3667,832,215,964,528,352,248,2100,1251,807,441,83,1647,446,17.837724801338354,14.073609368465078,13.508992053534087,52.69761606022585,12.06485455412494,0.7629947544110633,4.57796852646638,5.5317119694802095,23.843586075345733,31.998092513113974,30.519790176442534,28.621908127208478,22.688846468502863,5.863103354240524,26.288519225524954,14.398691028088356,9.599127352058904,6.763021543496047,3.8021071919377003,59.57142857142858,38.42857142857143,21,78.42857142857143,21.23809523809524
41136,Mer,24,Centre,41,Loir-et-Cher,6202,5 001-10 000,1160,1000,409,675,3183,2742,391,40,135,268,577,877,768,115,4671,878,261,1385,686,460,365,2724,1701,973,508,104,2100,615,18.703643985811027,16.123831022250886,10.883585940019348,51.32215414382457,14.259664478482858,1.4587892049598834,4.923413566739606,9.773887673231219,21.043034281546316,31.98395331874544,28.00875273522976,28.117359413202937,18.79683151359452,5.5876685934489405,29.651038321558552,14.686362663241276,9.847998287304646,7.814172554056947,3.6775106082036775,62.44493392070485,35.71953010279002,18.64904552129222,77.09251101321586,22.577092511013216
41149,Montoire-sur-le-Loir,24,Centre,41,Loir-et-Cher,3963,3 001-5 000,473,454,214,910,2126,1445,155,14,92,92,321,423,494,81,3280,754,176,846,378,254,150,1856,1282,545,205,146,1542,307,11.935402472874085,11.455967701236437,22.962402220539996,53.64622760534948,10.726643598615917,0.9688581314878892,6.366782006920416,6.366782006920416,22.214532871972317,29.27335640138408,34.186851211072664,37.850467289719624,22.98780487804878,5.365853658536586,25.79268292682927,11.52439024390244,7.7439024390243905,4.573170731707317,7.292707292707293,69.07327586206897,29.364224137931032,11.045258620689655,83.08189655172413,16.540948275862068
41150,Mont-près-Chambord,24,Centre,41,Loir-et-Cher,3220,3 001-5 000,555,431,187,268,1659,1553,110,20,92,188,472,404,308,95,2437,326,154,739,420,296,210,1355,1104,227,94,51,1261,92,17.236024844720497,13.385093167701864,8.322981366459627,51.52173913043478,7.083065035415325,1.28783000643915,5.92401802962009,12.10560206052801,30.39278815196394,26.01416613007083,19.83258209916291,50.80213903743316,13.377102995486254,6.319244973327861,30.324169060320067,17.23430447271235,12.14608124743537,8.617152236356175,3.627311522048364,81.47601476014759,16.752767527675278,6.937269372693727,93.06273062730628,6.789667896678966
41151,Montrichard,24,Centre,41,Loir-et-Cher,3383,3 001-5 000,347,480,221,785,1873,1304,169,12,71,83,228,447,397,75,2861,596,229,660,339,221,205,1803,940,815,334,163,1134,657,10.257168193910731,14.188590008867868,23.20425657700266,55.36506059710317,12.960122699386503,0.9202453987730062,5.4447852760736195,6.365030674846625,17.484662576687114,34.27914110429448,30.44478527607362,33.93665158371041,20.831876966095773,8.00419433764418,23.06885704299196,11.849003844809507,7.724571828032156,7.165326808808109,8.290946083418108,52.13533000554631,45.202440377149195,18.524681087077095,62.89517470881864,36.43926788685524
41158,Naveil,24,Centre,41,Loir-et-Cher,2172,2 000-3 000,418,286,96,185,1098,1024,92,8,24,118,239,304,337,35,1637,304,83,471,219,165,163,905,740,158,48,34,886,16,19.244935543278086,13.167587476979742,8.517495395948435,50.552486187845304,8.984375,0.78125,2.34375,11.5234375,23.33984375,29.6875,32.91015625,36.45833333333333,18.57055589492975,5.070250458155162,28.772144166157602,13.378130726939524,10.07941356139279,9.957238851557728,3.62087326943557,81.76795580110497,17.458563535911605,5.303867403314917,97.90055248618785,1.7679558011049725
41161,Nouan-le-Fuzelier,24,Centre,41,Loir-et-Cher,2362,2 000-3 000,353,323,158,354,1218,1039,116,8,63,75,178,330,383,70,1854,415,123,548,223,124,94,1078,719,324,176,206,921,154,14.944961896697714,13.67485182049111,14.987298899237933,51.56646909398815,11.164581328200192,0.769971126082772,6.063522617901828,7.218479307025986,17.131857555341675,31.76130895091434,36.8623676612127,44.303797468354425,22.38403451995685,6.634304207119741,29.557713052858688,12.02804746494067,6.68824163969795,5.070118662351672,16.043613707165107,66.69758812615956,30.0556586270872,16.3265306122449,85.43599257884972,14.285714285714285
41164,Noyers-sur-Cher,24,Centre,41,Loir-et-Cher,2786,2 000-3 000,458,354,163,429,1427,1073,134,8,60,48,232,308,348,60,2168,510,131,637,244,146,88,1256,908,318,115,102,1128,112,16.439339554917446,12.706389088298636,15.398420674802585,51.22038765254846,12.488350419384902,0.7455731593662628,5.591798695246971,4.473438956197577,21.62162162162162,28.704566635601118,32.432432432432435,36.809815950920246,23.5239852398524,6.0424354243542435,29.38191881918819,11.254612546125461,6.734317343173432,4.059040590405904,7.511045655375552,72.29299363057325,25.318471337579616,9.156050955414011,89.80891719745223,8.9171974522293
41167,Onzain,24,Centre,41,Loir-et-Cher,3478,3 001-5 000,626,443,185,483,1804,1519,173,16,96,164,368,492,380,67,2645,479,175,732,371,266,200,1512,1073,401,138,113,1350,148,17.99884991374353,12.73720529039678,13.887291546866015,51.868890166762505,11.389071757735353,1.053324555628703,6.319947333772219,10.796576695194208,24.226464779460173,32.38973008558262,25.016458196181702,36.21621621621622,18.109640831758036,6.61625708884688,27.674858223062383,14.026465028355387,10.056710775047259,7.561436672967864,6.953846153846153,70.96560846560847,26.521164021164022,9.126984126984127,89.28571428571429,9.788359788359788
41185,Pruniers-en-Sologne,24,Centre,41,Loir-et-Cher,2329,2 000-3 000,436,289,105,205,1178,1060,131,14,100,96,207,406,211,31,1753,304,119,540,272,202,117,969,766,188,56,52,927,22,18.720480893087164,12.408759124087592,8.802060970373551,50.57964791756119,12.358490566037736,1.3207547169811322,9.433962264150944,9.056603773584905,19.528301886792455,38.301886792452834,19.90566037735849,29.523809523809526,17.341699942954936,6.7883628066172275,30.80433542498574,15.51625784369652,11.52310325156874,6.674272675413577,5.093046033300686,79.05056759545923,19.401444788441694,5.779153766769865,95.6656346749226,2.2703818369453046
41194,Romorantin-Lanthenay,24,Centre,41,Loir-et-Cher,16746,10 001-50 000,2564,2258,980,2423,8890,6720,1105,36,411,543,1381,2145,2110,271,13317,3320,930,3309,1596,1164,813,7863,4788,2909,1261,256,6130,1706,15.311119073211513,13.48381703093276,14.46912695569091,53.08730443090888,16.44345238095238,0.5357142857142857,6.116071428571428,8.080357142857144,20.550595238095237,31.919642857142854,31.398809523809522,27.653061224489793,24.930539911391456,6.983554854697004,24.84793872493805,11.984681234512278,8.740707366523992,6.10497859878351,3.1530976721271093,60.89278901182754,36.9960574844207,16.037135953198526,77.96006613251939,21.696553478316165
41198,Saint-Aignan,24,Centre,41,Loir-et-Cher,2993,2 000-3 000,392,373,182,719,1625,1062,208,25,116,91,116,330,421,47,2471,499,150,831,258,187,133,1422,797,585,311,159,1011,406,13.097226862679587,12.462412295355831,24.022719679251587,54.29335115268961,19.58568738229755,2.354048964218456,10.922787193973635,8.56873822975518,10.922787193973635,31.07344632768362,39.64218455743879,25.82417582417583,20.194253338729258,6.070416835289357,33.63010926750303,10.441116956697694,7.567786321327398,5.382436260623229,10.056925996204933,56.0478199718706,41.139240506329116,21.870604781997187,71.09704641350211,28.551336146272853
41211,Saint-Georges-sur-Cher,24,Centre,41,Loir-et-Cher,2557,2 000-3 000,449,286,113,456,1306,1064,79,25,82,90,242,360,332,38,1985,285,131,584,276,172,157,1101,924,154,2,202,1074,24,17.559640203363315,11.184982401251467,17.83339851388346,51.075479077043404,7.424812030075188,2.3496240601503757,7.7067669172932325,8.458646616541353,22.74436090225564,33.83458646616541,31.203007518796994,33.6283185840708,14.357682619647354,6.599496221662468,29.42065491183879,13.904282115869018,8.664987405541561,7.909319899244332,15.502686108979278,83.92370572207084,13.987284287011809,0.18165304268846502,97.54768392370572,2.17983651226158
41212,Saint-Gervais-la-Forêt,24,Centre,41,Loir-et-Cher,3303,3 001-5 000,603,409,180,362,1736,1433,123,4,76,250,465,370,247,93,2469,291,180,646,388,295,311,1418,1074,326,94,8,1308,96,18.256130790190735,12.382682409930366,10.95973357553739,52.55828035119588,8.583391486392184,0.2791346824842987,5.303558967201675,17.445917655268666,32.449406838799725,25.819958129797627,17.236566643405443,51.66666666666667,11.7861482381531,7.290400972053463,26.164439044147432,15.714864317537463,11.948157148643174,12.596192790603483,0.5610098176718092,75.74047954866009,22.9901269393512,6.629055007052186,92.2425952045134,6.770098730606488
41220,Saint-Laurent-Nouan,24,Centre,41,Loir-et-Cher,4268,3 001-5 000,890,681,283,390,2199,2073,201,8,117,210,607,570,509,83,3110,508,196,905,502,437,207,1702,1179,495,105,118,1539,152,20.85285848172446,15.955951265229615,9.137769447047797,51.52296157450797,9.696092619392186,0.3859141341051616,5.643994211287988,10.130246020260492,29.28123492522914,27.496382054992765,24.553786782440906,29.328621908127207,16.334405144694532,6.302250803858521,29.099678456591636,16.141479099678456,14.05144694533762,6.655948553054662,6.4835164835164845,69.27144535840188,29.0834312573443,6.169212690951821,90.42303172737955,8.930669800235018
41226,Saint-Ouen,24,Centre,41,Loir-et-Cher,3372,3 001-5 000,560,364,133,430,1736,1407,157,12,69,170,336,445,368,58,2606,396,152,823,351,279,196,1499,1051,437,217,20,1371,71,16.6073546856465,10.794780545670225,12.752075919335706,51.482799525504156,11.158493248045486,0.8528784648187633,4.904051172707889,12.082444918265814,23.88059701492537,31.627576403695805,26.15493958777541,43.609022556390975,15.195702225633154,5.832693783576362,31.58096699923254,13.468917881811205,10.706062931696087,7.521105141980046,1.316655694535879,70.11340893929287,29.15276851234156,14.476317545030021,91.4609739826551,4.736490993995997
41232,Salbris,24,Centre,41,Loir-et-Cher,5621,5 001-10 000,896,722,323,809,2955,2530,364,16,167,135,477,759,933,97,4453,947,240,1324,584,318,239,2616,1613,919,530,133,2095,511,15.940224159402241,12.844689557018324,14.392456858210284,52.570716954278595,14.387351778656127,0.6324110671936759,6.600790513833991,5.33596837944664,18.85375494071146,30,36.877470355731226,30.030959752321984,21.266561868403326,5.389624971929036,29.732764428475182,13.114754098360656,7.141253087805974,5.367168201212666,4.838122953801383,61.65902140672783,35.12996941896024,20.259938837920487,80.08409785932722,19.533639143730888
41238,Savigny-sur-Braye,24,Centre,41,Loir-et-Cher,2128,2 000-3 000,340,255,119,361,1084,954,139,65,49,57,110,276,373,34,1690,388,89,555,219,109,71,936,690,229,83,106,828,104,15.977443609022558,11.983082706766918,16.964285714285715,50.93984962406015,14.570230607966456,6.813417190775681,5.136268343815513,5.9748427672955975,11.530398322851152,28.930817610062892,39.098532494758906,28.57142857142857,22.958579881656803,5.266272189349112,32.84023668639053,12.958579881656803,6.449704142011835,4.201183431952662,10.17274472168906,73.71794871794873,24.465811965811966,8.867521367521368,88.46153846153845,11.11111111111111
41242,Selles-sur-Cher,24,Centre,41,Loir-et-Cher,4616,3 001-5 000,793,622,281,707,2407,1762,330,4,116,96,237,518,758,82,3577,1088,205,925,368,245,150,1985,1333,597,245,224,1615,351,17.179376083188906,13.474870017331023,15.31629116117851,52.14471403812825,18.728717366628832,0.22701475595913734,6.583427922814983,5.448354143019296,13.450624290578888,29.398410896708288,43.01929625425653,29.181494661921707,30.416550181716524,5.731059547106514,25.859658932065976,10.287950796757059,6.8493150684931505,4.193458205199888,10.140334993209597,67.15365239294711,30.075566750629722,12.34256926952141,81.36020151133502,17.682619647355164
41269,Vendôme,24,Centre,41,Loir-et-Cher,17024,10 001-50 000,2709,2730,1411,2752,9150,6864,1368,35,356,825,1330,2050,2183,592,13099,2606,769,3310,1551,1386,1228,8138,3881,4162,2363,225,3951,4099,15.912828947368421,16.036184210526315,16.165413533834585,53.74765037593985,19.93006993006993,0.5099067599067599,5.186480186480186,12.01923076923077,19.376456876456878,29.865967365967368,31.803613053613056,41.956059532246634,19.894648446446293,5.870677150927552,25.269104511794794,11.840598518970914,10.58096037865486,9.374761432170395,2.6904220973334927,47.68985008601622,51.14278692553454,29.036618333742936,48.55001228803146,50.36864094372081
41276,Villebarou,24,Centre,41,Loir-et-Cher,2569,2 000-3 000,498,408,154,220,1306,1288,122,10,72,160,438,333,297,68,1878,302,67,533,326,267,171,1056,787,260,75,5,920,135,19.384974698326197,15.881666017905799,8.563643441027637,50.83690151810043,9.472049689440993,0.7763975155279503,5.590062111801243,12.422360248447205,34.006211180124225,25.85403726708074,23.059006211180126,44.15584415584416,16.080937167199146,3.567625133120341,28.38125665601704,17.35889243876464,14.217252396166133,9.105431309904153,0.47125353440150797,74.52651515151516,24.62121212121212,7.1022727272727275,87.12121212121212,12.784090909090908
41280,Villefranche-sur-Cher,24,Centre,41,Loir-et-Cher,2746,2 000-3 000,499,359,124,255,1378,1213,119,4,140,76,284,308,400,38,2109,413,160,648,306,163,103,1176,972,188,16,128,1131,43,18.171886380189367,13.073561544064095,9.286234522942461,50.182083029861616,9.810387469084914,0.3297609233305853,11.541632316570487,6.265457543281121,23.41302555647156,25.39159109645507,32.97609233305853,30.64516129032258,19.582740635372215,7.586533902323376,30.725462304409675,14.509246088193455,7.728781412991939,4.883831199620673,9.815950920245399,82.6530612244898,15.98639455782313,1.3605442176870748,96.1734693877551,3.6564625850340136
41295,Vineuil,24,Centre,41,Loir-et-Cher,7443,5 001-10 000,1355,1107,452,775,3860,3349,278,4,181,503,959,997,719,195,5542,877,322,1552,788,704,672,3058,2288,721,238,26,2688,342,18.20502485556899,14.873035066505441,10.412468090823593,51.86080881365041,8.300985368766796,0.11943863839952225,5.404598387578382,15.019408778739923,28.63541355628546,29.77008062108092,21.469095252314123,43.141592920353986,15.824612053410322,5.810176831468784,28.004330566582464,14.21869361241429,12.70299530855287,12.125586430891374,0.8430609597924773,74.82014388489209,23.577501635055594,7.782864617396991,87.90058862001308,11.18378024852845
42005,Andrézieux-Bouthéon,82,Rhône-Alpes,42,Loire,9788,5 001-10 000,2034,1833,828,771,5049,4372,691,4,342,437,1054,1193,1372,317,6985,1714,414,1794,1051,739,653,3890,2041,1781,957,42,1800,2059,20.78054760931753,18.727012668573764,7.876992235390273,51.583571720474055,15.805123513266238,0.09149130832570906,7.822506861848125,9.995425434583714,24.10795974382434,27.287282708142722,31.381518755718208,38.28502415458937,24.53829634931997,5.926986399427344,25.683607730851826,15.046528274874731,10.579813886900501,9.348604151753758,1.0681586978636826,52.46786632390745,45.7840616966581,24.601542416452443,46.27249357326478,52.9305912596401
42011,Balbigny,82,Rhône-Alpes,42,Loire,2897,2 000-3 000,619,405,152,356,1521,1166,171,29,112,78,224,312,375,38,2112,514,100,524,369,217,121,1163,715,422,99,44,917,246,21.366931308249914,13.979979288919573,12.288574387297203,52.502588885053505,14.665523156089193,2.4871355060034306,9.605488850771868,6.689536878216123,19.210977701543737,26.758147512864493,32.16123499142367,25,24.33712121212121,4.734848484848484,24.810606060606062,17.47159090909091,10.274621212121213,5.729166666666666,3.645401822700911,61.478933791917456,36.28546861564919,8.512467755803955,78.84780739466896,21.15219260533104
42013,Bellegarde-en-Forez,82,Rhône-Alpes,42,Loire,2004,2 000-3 000,484,253,97,217,1035,901,45,13,35,78,279,231,283,40,1399,198,168,358,245,183,116,724,564,149,24,41,657,66,24.151696606786427,12.624750499001996,10.828343313373253,51.646706586826355,4.994450610432852,1.4428412874583796,3.884572697003329,8.657047724750278,30.965593784683687,25.638179800221977,31.409544950055494,41.23711340206185,14.152966404574697,12.00857755539671,25.58970693352395,17.512508934953537,13.080771979985704,8.291636883488206,5.359477124183006,77.90055248618785,20.58011049723757,3.314917127071823,90.74585635359117,9.116022099447514
42019,Boën-sur-Lignon,82,Rhône-Alpes,42,Loire,3204,3 001-5 000,484,407,191,585,1735,1233,169,0,61,80,261,356,422,55,2570,522,301,694,305,191,96,1541,861,655,149,72,941,545,15.106117353308365,12.702871410736579,18.258426966292134,54.15106117353309,13.706407137064073,0,4.94728304947283,6.4882400648824,21.16788321167883,28.872668288726683,34.22546634225466,28.79581151832461,20.311284046692606,11.712062256809338,27.003891050583658,11.86770428015564,7.4319066147859925,3.735408560311284,4.463732176069436,55.87280986372486,42.50486696950033,9.669046073977936,61.06424399740429,35.36664503569111
42022,Bonson,82,Rhône-Alpes,42,Loire,3674,3 001-5 000,645,585,259,277,1864,1700,172,0,138,119,356,617,510,121,2769,427,193,893,472,325,177,1510,1078,419,207,25,1248,260,17.555797495917254,15.92270005443658,7.53946652150245,50.73489384866631,10.117647058823529,0,8.117647058823529,7.000000000000001,20.941176470588236,36.29411764705882,30,46.71814671814672,15.420729505236547,6.970025279884434,32.24990971469845,17.045864933188877,11.737089201877934,6.392199349945829,1.6286644951140066,71.3907284768212,27.748344370860927,13.708609271523178,82.64900662251655,17.218543046357617
42023,Bourg-Argental,82,Rhône-Alpes,42,Loire,2959,2 000-3 000,532,392,162,398,1546,1272,116,13,101,36,319,339,456,68,2229,386,88,728,310,281,141,1295,781,487,180,92,739,549,17.979046975329503,13.247718823927002,13.450490030415683,52.247380871916185,9.119496855345911,1.022012578616352,7.9402515723270435,2.8301886792452833,25.078616352201262,26.650943396226417,35.84905660377358,41.9753086419753,17.317182593091072,3.947958725886048,32.66038582323912,13.907581875280394,12.606550022431584,6.3257065948856,6.633020908435472,60.308880308880305,37.6061776061776,13.8996138996139,57.06563706563706,42.3938223938224
42044,Le Chambon-Feugerolles,82,Rhône-Alpes,42,Loire,12347,10 001-50 000,2355,2062,968,1579,6580,4887,785,10,250,219,932,1526,1829,399,9048,2972,415,2558,1053,663,379,5050,2196,2745,1864,13,2037,2922,19.073459139872035,16.70041305580303,12.788531627115898,53.29229772414351,16.063024350317168,0.20462451401677922,5.11561285041948,4.481276856967464,19.071004706363823,31.225700838960506,37.42582361366892,41.21900826446281,32.847038019451816,4.586648983200707,28.271441202475682,11.637931034482758,7.327586206896551,4.188770999115827,0.2567647639739285,43.48514851485149,54.35643564356436,36.91089108910891,40.33663366336634,57.86138613861386
42052,Charlieu,82,Rhône-Alpes,42,Loire,3705,3 001-5 000,568,638,259,579,1998,1681,287,0,121,146,322,583,584,78,2898,628,182,692,503,262,204,1902,666,1214,318,55,698,1130,15.3306342780027,17.219973009446694,15.627530364372468,53.92712550607287,17.073170731707318,0,7.1980963712076145,8.685306365258775,19.15526472337894,34.68173706127305,34.7412254610351,30.115830115830118,21.670117322291237,6.280193236714976,23.878536922015183,17.3567977915804,9.04071773636991,7.039337474120083,2.810424118548799,35.01577287066246,63.82754994742377,16.7192429022082,36.69821240799159,59.4111461619348
42056,Chavanay,82,Rhône-Alpes,42,Loire,2842,2 000-3 000,582,467,193,222,1423,1429,109,24,116,128,435,379,367,59,2085,302,118,599,382,309,171,1167,843,307,87,53,970,196,20.478536242083038,16.432090077410276,7.811400422237861,50.07037297677692,7.6277116864940515,1.6794961511546536,8.117564730580826,8.957312806158152,30.440867739678097,26.522043386983906,25.682295311406577,30.569948186528496,14.48441247002398,5.6594724220623505,28.729016786570742,18.321342925659472,14.820143884892087,8.201438848920864,4.344262295081967,72.23650385604114,26.306769494430167,7.455012853470437,83.1191088260497,16.795201371036846
42059,Chazelles-sur-Lyon,82,Rhône-Alpes,42,Loire,5137,5 001-10 000,893,847,366,698,2675,2286,189,80,92,196,492,640,820,121,3904,764,221,1003,548,407,342,2337,1302,990,366,58,1384,947,17.383686976834728,16.488222698072803,13.587697099474402,52.07319447148141,8.267716535433072,3.499562554680665,4.024496937882764,8.57392825896763,21.522309711286088,27.99650043744532,35.870516185476816,33.060109289617486,19.56967213114754,5.660860655737705,25.69159836065574,14.03688524590164,10.425204918032787,8.760245901639344,2.421711899791232,55.71245186136073,42.3620025673941,15.661103979460847,59.22122379118528,40.522036799315366
42069,Commelle-Vernay,82,Rhône-Alpes,42,Loire,2802,2 000-3 000,520,327,130,188,1405,1265,74,4,84,124,385,348,291,67,2106,271,105,660,334,270,199,1114,1021,78,12,17,1103,11,18.558172733761598,11.670235546038544,6.709493219129194,50.142755174875084,5.849802371541502,0.31620553359683795,6.640316205533598,9.802371541501977,30.434782608695656,27.509881422924902,23.00395256916996,51.53846153846153,12.867996201329534,4.985754985754986,31.339031339031337,15.859449192782527,12.82051282051282,9.449192782526115,1.5030946065428823,91.65170556552962,7.001795332136446,1.0771992818671454,99.01256732495511,0.9874326750448833
42071,Le Coteau,82,Rhône-Alpes,42,Loire,6815,5 001-10 000,872,1038,472,1230,3822,2801,372,8,186,270,671,899,875,163,5551,1371,303,1413,670,529,367,3500,1630,1830,666,51,1299,2192,12.795304475421865,15.231107850330153,18.04842259721203,56.08217168011739,13.280971081756515,0.28561228132809713,6.640485540878258,9.639414494823278,23.955730096394145,32.095680114244914,31.23884327026062,34.53389830508475,24.698252567105026,5.4584759502792295,25.454872995856604,12.069897315798956,9.529814447847235,6.6114213655197265,1.4362151506617853,46.57142857142857,52.28571428571429,19.02857142857143,37.114285714285714,62.62857142857143
42092,L'Étrat,82,Rhône-Alpes,42,Loire,2684,2 000-3 000,416,453,218,257,1364,1193,108,12,97,294,409,225,176,114,2041,232,108,442,355,318,395,1205,776,402,166,9,746,458,15.499254843517138,16.87779433681073,9.575260804769002,50.81967213114754,9.052808046940486,1.0058675607711651,8.130762782900252,24.643755238893544,34.28331936295054,18.86001676445935,14.752724224643753,52.293577981651374,11.366976972072514,5.291523762861342,21.656050955414013,17.39343459088682,15.580597746202843,19.353258206761392,0.7413509060955519,64.39834024896265,33.3609958506224,13.775933609958507,61.90871369294606,38.00829875518672
42094,Feurs,82,Rhône-Alpes,42,Loire,7893,5 001-10 000,1213,1224,561,1184,4209,3213,418,16,211,215,590,1000,1127,198,6195,1698,368,1465,732,508,378,3739,1931,1742,525,95,1879,1852,15.368047637146839,15.507411630558723,15.000633472697327,53.32573166096542,13.00964830376595,0.4979769685652039,6.567071272953625,6.691565515094927,18.362900715841892,31.12356053532524,35.07625272331155,35.294117647058826,27.409200968523002,5.940274414850686,23.64810330912026,11.815980629539952,8.200161420500404,6.101694915254238,2.477829942618675,51.64482481947045,46.5899973254881,14.0411874832843,50.2540786306499,49.53196041722386
42095,Firminy,82,Rhône-Alpes,42,Loire,17123,10 001-50 000,2739,2838,1412,2649,9312,6672,1156,10,329,404,1484,2285,2012,672,12982,3032,1183,3841,1802,1142,656,7858,3667,4072,2446,128,1907,5850,15.996028733282719,16.574198446533902,15.470419903054372,54.38299363429305,17.32613908872902,0.1498800959232614,4.9310551558753,6.05515587529976,22.24220623501199,34.24760191846523,30.155875299760194,47.59206798866856,23.355415190263443,9.112617470343553,29.587120628562623,13.880757972577415,8.796795563087352,5.053150516099214,1.6028049085900324,46.66581827437007,51.8198014762026,31.12751336217867,24.26826164418427,74.44642402646984
42097,La Fouillouse,82,Rhône-Alpes,42,Loire,4314,3 001-5 000,792,718,334,418,2207,2016,155,12,160,336,564,584,364,175,3178,385,165,799,618,504,452,1762,1239,492,114,49,1186,570,18.35883171070932,16.64348632359759,9.689383402874363,51.15901715345387,7.688492063492064,0.5952380952380952,7.936507936507936,16.666666666666664,27.976190476190478,28.968253968253972,18.055555555555554,52.39520958083832,12.114537444933921,5.191944619257394,25.14159848961611,19.44619257394588,15.859030837004406,14.22278162366268,2.7056874654886802,70.31782065834278,27.922814982973893,6.469920544835414,67.30987514188422,32.349602724177075
42099,Fraisses,82,Rhône-Alpes,42,Loire,3765,3 001-5 000,670,599,265,444,1945,1674,131,0,72,136,448,568,408,140,2794,392,177,925,487,371,195,1623,1075,533,334,13,925,693,17.795484727755646,15.909694555112882,11.792828685258964,51.66002656042497,7.825567502986858,0,4.301075268817205,8.124253285543608,26.762246117084825,33.930704898446834,24.372759856630825,52.83018867924528,14.030064423765213,6.335003579098067,33.10665712240515,17.430207587687903,13.278453829634932,6.979241231209735,0.7946210268948656,66.23536660505238,32.84041897720271,20.579174368453483,56.99322242760321,42.69870609981516
42103,La Grand-Croix,82,Rhône-Alpes,42,Loire,5059,5 001-10 000,1111,838,391,488,2621,2161,323,0,112,132,591,698,623,160,3577,977,149,1065,485,360,229,1910,1074,802,468,21,967,925,21.960861830401264,16.56453844633327,9.64617513342558,51.80865783751729,14.946783896344284,0,5.182785747339195,6.108283202221194,27.348449791763073,32.299861175381764,28.82924571957427,40.92071611253197,27.313391109868608,4.1655018171652225,29.773553256919204,13.558848196812972,10.064299692479732,6.402012859938496,1.0875194199896427,56.2303664921466,41.98952879581152,24.50261780104712,50.6282722513089,48.42931937172775
42110,L'Horme,82,Rhône-Alpes,42,Loire,4781,3 001-5 000,893,865,400,515,2494,2073,350,0,112,203,497,634,696,167,3509,842,168,1097,563,392,194,1978,1030,921,576,2,895,1069,18.678100815728925,18.09244927839364,10.771805061702572,52.16481907550722,16.88374336710082,0,5.4027978774722625,9.792571152918475,23.974915581283167,30.58369512783406,33.57452966714906,41.75,23.995440296380735,4.7876888002279845,31.262467939583928,16.044457110287834,11.171273867198632,5.528640638358507,0.10101010101010101,52.07280080889788,46.562184024266934,29.120323559150656,45.24772497472194,54.044489383215364
