code_insee;commune;code_region;region;code_departement;departement;pop_tot;pop_cl;pop_0_14;pop_15_29;pop_18_24;pop_75p;pop_femmes;pop_act_15p;pop_chom;pop_agric;pop_indep;pop_cadres;pop_interm;pop_empl;pop_ouvr;pop_scol_18_24;pop_non_scol_15p;pop_dipl_aucun;pop_dipl_bepc;pop_dipl_capbep;pop_dipl_bac;pop_dipl_bac2;pop_dipl_sup;log_rp;log_proprio;log_loc;log_hlm;log_sec;log_maison;log_appart;age_0_14;age_15_29;age_75p;femmes;chom;agric;indep;cadres;interm;empl;ouvr;etud;dipl_aucun;dipl_bepc;dipl_capbep;dipl_bac;dipl_bac2;dipl_sup;resid_sec;proprio;locataire;hlm;maison;appart
57155;Courcelles-Chaussy;41;Lorraine;57;Moselle;3048;3 001-5 000;692;532;276;163;1510;1463;98;12;48;189;495;414;331;185;2047;276;82;600;339;330;251;1097;882;186;18;8;924;173;22,70341207349081;17,45406824146982;5,347769028871391;49,5406824146982;6,69856459330144;0,82023239917976765;3,280929596719071;12,91866028708134;33,83458646616541;28,29801777170198;22,62474367737526;67,02898550724638;13,48314606741573;4,005862237420615;29,31118710307767;16,560820713238886;16,121152906692721;12,261846604787493;0,7239819004524887;80,4010938924339;16,95533272561532;1,6408386508659982;84,229717411121243;15,770282588878759
57159;Créhange;41;Lorraine;57;Moselle;4010;3 001-5 000;751;663;278;364;2059;1743;232;0;76;92;400;504;668;109;2974;771;126;945;414;251;170;1588;1074;458;262;6;1229;350;18,72817955112220;16,53366583541147;9,077306733167083;51,3466334164589;13,31038439472174;0,00000000000000000;4,360298336201951;5,27825588066552;22,94893861158921;28,91566265060241;38,32472748135399;39,20863309352518;25,92468056489576;4,236718224613315;31,77538668459987;13,920645595158037;8,439811701412239;5,716207128446537;0,3764115432873275;67,6322418136020;28,84130982367758;16,4987405541561714;77,392947103274551;22,040302267002517
57160;Creutzwald;41;Lorraine;57;Moselle;13607;10 001-50 000;2096;2399;1065;1444;7018;5779;1123;3;261;368;997;1537;2511;296;10728;3148;541;3164;1464;829;550;6048;2931;2758;1582;31;3205;2844;15,40383626074814;17,63063129271698;10,612184904828398;51,5763945028294;19,43242775566707;0,05191209551825575;4,516352310088251;6,36788371690604;17,25211974390033;26,59629693718636;43,45042394878006;27,79342723004695;29,34377330350485;5,042878448918717;29,49291573452647;13,646532438478747;7,727442207307979;5,126771066368382;0,5099522947853266;48,4623015873016;45,60185185185185;26,1574074074074083;52,992724867724874;47,023809523809526
57163;Dabo;41;Lorraine;57;Moselle;2639;2 000-3 000;346;378;183;280;1328;1230;116;8;69;69;211;365;531;50;2158;624;79;669;264;157;90;1179;969;144;0;245;1032;147;13,11102690413035;14,32360742705570;10,610079575596817;50,3220917014021;9,43089430894309;0,65040650406504064;5,609756097560976;5,60975609756098;17,15447154471545;29,67479674796748;43,17073170731707;27,32240437158470;28,91566265060241;3,660797034291010;31,00092678405931;12,233549582947173;7,275254865616311;4,170528266913809;17,2050561797752799;82,1882951653944;12,21374045801527;0,0000000000000000;87,531806615776091;12,468193384223920
57177;Dieuze;41;Lorraine;57;Moselle;3491;3 001-5 000;668;695;325;410;1937;1488;213;0;40;122;362;594;365;164;2495;507;150;773;395;240;175;1493;639;827;210;34;702;783;19,13491836150100;19,90833572042395;11,744485820681753;55,4855342308794;14,31451612903226;0,00000000000000000;2,688172043010753;8,19892473118280;24,32795698924731;39,91935483870967;24,52956989247312;50,46153846153846;20,32064128256513;6,012024048096192;30,98196392785571;15,831663326653306;9,619238476953909;7,014028056112225;2,2265880812049770;42,7997320830543;55,39182853315472;14,0656396517079703;47,019423978566643;52,444742129939712
57205;Falck;41;Lorraine;57;Moselle;2516;2 000-3 000;397;318;117;263;1292;1091;135;0;56;48;274;327;448;32;1987;467;90;690;295;186;89;1136;866;240;82;1;896;240;15,77901430842607;12,63910969793323;10,453100158982512;51,3513513513513;12,37396883593034;0,00000000000000000;5,132905591200734;4,39963336388634;25,11457378551787;29,97250229147571;41,06324472960587;27,35042735042735;23,50276799194766;4,529441368897836;34,72571716155007;14,846502264720684;9,360845495722195;4,479114242576749;0,0879507475813544;76,2323943661972;21,12676056338028;7,2183098591549300;78,873239436619713;21,126760563380280
57206;Fameck;41;Lorraine;57;Moselle;13656;10 001-50 000;2740;2369;981;1298;7077;5838;1070;0;250;336;1210;1986;1935;402;9927;3181;325;2811;1361;959;528;5126;3106;1936;1347;16;3103;1997;20,06444053895724;17,34768599882835;9,504979496192149;51,8233743409490;18,32819458718739;0,00000000000000000;4,282288454950326;5,75539568345324;20,72627612195958;34,01849948612539;33,14491264131552;40,97859327217125;32,04392062052987;3,273899466102549;28,31671199758235;13,710083610355595;9,660521809207212;5,318827440314294;0,3111629716063788;60,5930550136559;37,76824034334764;26,2777994537651232;60,534529847834570;38,958252048380807
57207;Farébersviller;41;Lorraine;57;Moselle;5692;5 001-10 000;1188;1139;520;525;2893;2062;576;0;89;53;311;646;936;178;4106;2015;108;996;441;200;101;2145;421;1197;927;0;456;1675;20,87139845397049;20,01054111033029;9,223471539002109;50,8257203092059;27,93404461687682;0,00000000000000000;4,316197866149370;2,57032007759457;15,08244422890398;31,32880698351115;45,39282250242483;34,23076923076923;49,07452508524111;2,630297126156843;24,25718460789089;10,740379931807112;4,870920603994155;2,459814905017048;0,0000000000000000;19,6270396270396;55,80419580419580;43,2167832167832131;21,258741258741260;78,088578088578089
57209;Faulquemont;41;Lorraine;57;Moselle;5459;5 001-10 000;924;926;421;541;2801;2294;404;5;129;136;431;632;831;157;4171;1076;170;1232;644;400;260;2379;1263;1029;593;13;1405;967;16,92617695548635;16,96281370214325;9,910239970690602;51,3097636929841;17,61115954664342;0,21795989537925020;5,623365300784656;5,92850915431561;18,78814298169137;27,55013077593723;36,22493461203138;37,29216152019003;25,79717094222009;4,075761208343323;29,53728122752338;15,439942459841765;9,590026372572524;6,233517142172141;0,5434782608695652;53,0895334174023;43,25346784363177;24,9264396805380386;59,058427910886927;40,647330811265235
57221;Florange;41;Lorraine;57;Moselle;11516;10 001-50 000;2214;2072;938;891;5812;5482;844;6;171;314;1171;1802;1912;361;8545;2058;254;2769;1465;769;545;4703;2762;1871;760;15;2167;2527;19,22542549496353;17,99235845779785;7,737061479680444;50,4689128169503;15,39584093396571;0,10944910616563297;3,119299525720540;5,72783655600146;21,36081721999270;32,87121488507844;34,87778183144838;38,48614072494669;24,08425980105325;2,972498537156232;32,40491515506144;17,144528964306613;8,999414862492685;6,377998829724986;0,3179313268334040;58,7284711886030;39,78311715926004;16,1598979374867113;46,076972145439079;53,731660642143311
57224;Folschviller;41;Lorraine;57;Moselle;4168;3 001-5 000;782;744;332;370;2154;1676;332;8;64;80;261;410;700;124;3088;1018;113;1002;391;250;115;1726;850;774;501;3;946;770;18,76199616122841;17,85028790786948;8,877159309021113;51,6794625719770;19,80906921241050;0,47732696897374705;3,818615751789976;4,77326968973747;15,57279236276850;24,46300715990454;41,76610978520286;37,34939759036144;32,96632124352332;3,659326424870466;32,44818652849741;12,661917098445596;8,095854922279793;3,724093264248705;0,1735106998264893;49,2468134414832;44,84356894553882;29,0266512166859769;54,808806488991891;44,611819235225958
57226;Fontoy;41;Lorraine;57;Moselle;3035;3 001-5 000;503;472;208;333;1567;1375;179;4;60;120;272;500;436;77;2347;558;80;791;321;237;146;1306;929;348;63;0;839;456;16,57331136738056;15,55189456342669;10,971993410214168;51,6309719934102;13,01818181818182;0,29090909090909089;4,363636363636364;8,72727272727273;19,78181818181818;36,36363636363637;31,70909090909091;37,01923076923077;23,77503195568811;3,408606731998296;33,70259906263315;13,677034512143161;10,097997443544951;6,220707285896890;0,0000000000000000;71,1332312404288;26,64624808575804;4,8238897396630929;64,241960183767233;34,915773353751916
57227;Forbach;41;Lorraine;57;Moselle;21475;10 001-50 000;3585;4007;1847;1897;11188;9013;2219;8;468;753;1653;2666;3107;694;16320;5225;703;4140;2242;1496;1264;9519;3831;4898;1895;41;3036;6355;16,69383003492433;18,65890570430734;8,833527357392317;52,0977881257276;24,61999334294907;0,08876067901919450;5,192499722622878;8,35459891268168;18,34017530234106;29,57949628314657;34,47242871407966;37,57444504602057;32,01593137254902;4,307598039215686;25,36764705882353;13,737745098039216;9,166666666666666;7,745098039215686;0,4288702928870293;40,2458241411913;51,45498476730749;19,9075533144237831;31,894106523794520;66,761214413278708
57240;Freyming-Merlebach;41;Lorraine;57;Moselle;13122;10 001-50 000;1945;2219;1109;1434;7035;5201;1179;3;239;296;857;1746;1938;395;10333;3183;497;3517;1237;724;404;5960;2369;2794;1340;4;2852;3087;14,82243560432861;16,91053193110806;10,928212162780063;53,6122542295382;22,66871755431648;0,05768121515093252;4,595270140357623;5,69121322822534;16,47760046144972;33,57046721784272;37,26206498750241;35,61767357980163;30,80421949095132;4,809832575244362;34,03658182522017;11,971353914642407;7,006677634762412;3,909803542049744;0,0670690811535882;39,7483221476510;46,87919463087248;22,4832214765100673;47,852348993288594;51,795302013422820
57242;Gandrange;41;Lorraine;57;Moselle;2886;2 000-3 000;525;460;223;282;1495;1373;154;0;67;84;341;489;448;110;2122;336;67;794;365;243;138;1113;843;259;52;3;847;264;18,19126819126819;15,93901593901594;9,771309771309772;51,8018018018018;11,21631463947560;0,00000000000000000;4,879825200291333;6,11798980335033;24,83612527312454;35,61544064093226;32,62927895120175;49,32735426008968;15,83411875589067;3,157398680490104;37,41753063147974;17,200754005655043;11,451460885956646;6,503298774740811;0,2688172043010753;75,7412398921833;23,27044025157233;4,6720575022461821;76,100628930817621;23,719676549865230
57260;Grosbliederstroff;41;Lorraine;57;Moselle;3321;3 001-5 000;440;462;188;328;1715;1738;152;4;92;235;503;455;423;87;2667;501;103;841;444;260;326;1559;1074;423;9;3;1123;436;13,24902137910268;13,91147244805781;9,876543209876543;51,6410719662752;8,74568469505178;0,23014959723820483;5,293440736478711;13,52128883774453;28,94131185270426;26,17951668584580;24,33831990794016;46,27659574468085;18,78515185601800;3,862017247844020;31,53355830521185;16,647919010123736;9,748781402324710;12,223472065991752;0,1920614596670935;68,8903143040411;27,13277742142399;0,5772931366260423;72,033354714560616;27,966645285439384
57269;Guénange;41;Lorraine;57;Moselle;7057;5 001-10 000;1177;1257;588;687;3659;3228;425;4;92;176;692;1060;1192;239;5353;1226;232;1730;765;558;251;2892;1768;1088;662;5;1973;878;16,67847527277880;17,81210145954372;9,735014878843701;51,8492277171603;13,16604708798017;0,12391573729863693;2,850061957868649;5,45229244114002;21,43742255266419;32,83767038413878;36,92688971499381;40,64625850340136;22,90304502148328;4,334018307491126;32,31832617223986;14,291051746684102;10,424061274051933;4,688959461983934;0,1725923369002416;61,1341632088520;37,62102351313970;22,8907330567081608;68,222683264177036;30,359612724757952
57283;Hagondange;41;Lorraine;57;Moselle;9428;5 001-10 000;1466;1900;874;907;4875;4723;687;0;157;484;1113;1559;1276;354;7239;1582;251;2169;1123;781;653;4246;1944;2244;800;11;1827;2338;15,54942723801442;20,15273652948664;9,620280016970725;51,7076792532881;14,54583950878679;0,00000000000000000;3,324158373914885;10,24772390429812;23,56553038323100;33,00868092314207;27,01672665678594;40,50343249427917;21,85384721646636;3,467329741677027;29,96270203066722;15,513192429893632;10,788782981074734;9,020582953446608;0,2583979328165375;45,7842675459256;52,84974093264248;18,8412623645784265;43,028732925105984;55,063589260480448
57287;Basse-Ham;41;Lorraine;57;Moselle;2383;2 000-3 000;453;360;149;225;1182;1102;74;0;50;103;355;363;244;69;1749;352;60;550;257;249;133;897;758;132;0;2;757;139;19,00965169953840;15,10700797314310;9,441879983214434;49,6013428451532;6,71506352087114;0,00000000000000000;4,537205081669692;9,34664246823957;32,21415607985481;32,94010889292196;22,14156079854809;46,30872483221476;20,12578616352202;3,430531732418525;31,44654088050314;14,694110920526015;14,236706689536879;7,604345340194396;0,2224694104560623;84,5039018952062;14,71571906354515;0,0000000000000000;84,392419175027868;15,496098104793758
57288;Ham-sous-Varsberg;41;Lorraine;57;Moselle;2798;2 000-3 000;467;438;164;227;1449;1221;181;0;52;89;286;410;370;59;2181;477;88;731;379;203;107;1180;850;258;45;11;966;212;16,69049320943531;15,65403859899928;8,112937812723374;51,7869907076483;14,82391482391482;0,00000000000000000;4,258804258804259;7,28910728910729;23,42342342342342;33,57903357903358;30,30303030303030;35,97560975609756;21,87070151306740;4,034846400733608;33,51673544245759;17,377349839523156;9,307657038055938;4,906006419073820;0,9235936188077246;72,0338983050847;21,86440677966102;3,8135593220338984;81,864406779661010;17,966101694915253
57289;Hambach;41;Lorraine;57;Moselle;2767;2 000-3 000;463;461;171;215;1400;1366;154;0;60;128;363;387;427;67;2099;374;93;619;370;255;223;1120;863;235;4;7;875;236;16,73292374412722;16,66064329598843;7,770148174918684;50,5963136971449;11,27379209370425;0,00000000000000000;4,392386530014641;9,37042459736457;26,57393850658858;28,33089311859444;31,25915080527086;39,18128654970760;17,81800857551215;4,430681276798476;29,49023344449738;17,627441638875656;12,148642210576464;10,624106717484516;0,6211180124223602;77,0535714285714;20,98214285714286;0,3571428571428572;78,125000000000000;21,071428571428573
57306;Hayange;41;Lorraine;57;Moselle;15754;10 001-50 000;2761;2708;1148;1497;7911;7271;1189;0;244;460;1687;2473;2305;469;11929;3238;459;3826;1708;1172;697;6734;4166;2437;703;12;3894;2819;17,52570775676019;17,18928526088613;9,502348609876856;50,2158182049003;16,35263375051575;0,00000000000000000;3,355797001787924;6,32650254435428;23,20176041809930;34,01182780910466;31,70127905377527;40,85365853658536;27,14393494844497;3,847765948528795;32,07309917008970;14,318048453348981;9,824796713890519;5,842903847765949;0,1778831900385414;61,8651618651619;36,18948618948619;10,4395604395604398;57,825957825957829;41,862191862191864
57323;Hettange-Grande;41;Lorraine;57;Moselle;7566;5 001-10 000;1409;1298;471;558;3870;3970;254;0;104;696;1104;1320;740;189;5674;747;249;1484;958;871;971;3242;2235;950;104;26;1896;1343;18,62278614855935;17,15569653713984;7,375099127676448;51,1498810467883;6,39798488664987;0,00000000000000000;2,619647355163728;17,53148614609572;27,80856423173804;33,24937027707809;18,63979848866499;40,12738853503185;13,16531547409235;4,388438491364117;26,15438843849137;16,884032428621783;15,350722594289742;17,113147691223123;0,7955936352509180;68,9389265885256;29,30289944478717;3,2078963602714374;58,482418260333127;41,425046267735965
57332;Hombourg-Haut;41;Lorraine;57;Moselle;7058;5 001-10 000;1118;1222;555;778;3687;2697;621;0;111;177;502;753;1119;186;5471;1700;227;1802;698;376;270;2984;1362;1218;790;21;1331;1633;15,84018135449136;17,31368659676962;11,022952677812411;52,2385945026920;23,02558398220245;0,00000000000000000;4,115684093437152;6,56284760845384;18,61327400815721;27,91991101223581;41,49054505005562;33,51351351351352;31,07292999451654;4,149150063973679;32,93730579418753;12,758179491866203;6,872600987022483;4,935112410893804;0,6988352745424293;45,6434316353887;40,81769436997319;26,4745308310991980;44,604557640750670;54,725201072386056
57336;L'Hôpital;41;Lorraine;57;Moselle;5423;5 001-10 000;924;940;389;453;2771;2324;473;0;80;80;373;682;1109;114;4166;1051;165;1572;587;313;139;2330;1430;813;309;8;1431;895;17,03853955375254;17,33357919970496;8,353309976028028;51,0971786833856;20,35283993115318;0,00000000000000000;3,442340791738382;3,44234079173838;16,04991394148021;29,34595524956971;47,71944922547332;29,30591259640103;25,22803648583773;3,960633701392223;37,73403744599136;14,090254440710515;7,513202112337974;3,336533845415266;0,3421727972626176;61,3733905579399;34,89270386266094;13,2618025751072963;61,416309012875537;38,412017167381975
57368;Knutange;41;Lorraine;57;Moselle;3239;3 001-5 000;566;636;302;244;1630;1528;317;0;36;68;233;666;511;110;2451;597;117;864;354;212;103;1439;803;604;72;8;576;837;17,47452917567151;19,63569002778635;7,533189255943193;50,3241741278172;20,74607329842932;0,00000000000000000;2,356020942408377;4,45026178010471;15,24869109947644;43,58638743455497;33,44240837696335;36,42384105960264;24,35740514075887;4,773561811505508;35,25091799265606;14,443084455324357;8,649530803753571;4,202366381068951;0,5528680027643400;55,8026407227241;41,97359277275886;5,0034746351633084;40,027797081306467;58,165392633773450
57370;Koenigsmacker;41;Lorraine;57;Moselle;2155;2 000-3 000;414;385;132;147;1116;1136;94;16;40;92;316;408;284;44;1617;234;77;560;287;224;124;879;619;239;2;4;673;201;19,21113689095127;17,86542923433875;6,821345707656612;51,7865429234339;8,27464788732394;1,40845070422535223;3,521126760563380;8,09859154929578;27,81690140845071;35,91549295774648;25,00000000000000;33,33333333333333;14,47124304267161;4,761904761904762;34,63203463203463;17,748917748917751;13,852813852813853;7,668521954236240;0,4530011325028313;70,4209328782708;27,18998862343572;0,2275312855517634;76,564277588168366;22,866894197952217
57412;Longeville-lès-Metz;41;Lorraine;57;Moselle;3896;3 001-5 000;506;891;447;384;2019;2005;289;0;131;401;651;535;283;300;2869;311;143;667;500;449;610;1935;910;990;176;34;476;1453;12,98767967145790;22,86960985626283;9,856262833675565;51,8223819301848;14,41396508728180;0,00000000000000000;6,533665835411472;20,00000000000000;32,46882793017456;26,68329177057356;14,11471321695761;67,11409395973155;10,84001394214012;4,984315092366678;23,24851864761241;17,427675148135240;15,650052283025445;21,261763680724989;1,7267648552564754;47,0284237726098;51,16279069767442;9,0956072351421184;24,599483204134369;75,090439276485782
57413;Longeville-lès-Saint-Avold;41;Lorraine;57;Moselle;3775;3 001-5 000;606;649;280;350;1956;1840;199;8;73;238;500;602;475;86;2937;396;120;931;548;393;328;1630;1089;421;42;12;1139;488;16,05298013245033;17,19205298013245;9,271523178807946;51,8145695364238;10,81521739130435;0,43478260869565216;3,967391304347826;12,93478260869565;27,17391304347826;32,71739130434783;25,81521739130434;30,71428571428572;13,48314606741573;4,085801838610827;31,69901259788900;18,658495062989445;13,381001021450459;11,167858358869594;0,7308160779537149;66,8098159509203;25,82822085889570;2,5766871165644174;69,877300613496928;29,938650306748464
57428;Macheren;41;Lorraine;57;Moselle;2891;2 000-3 000;491;491;239;180;1460;1264;163;4;67;155;375;342;301;112;2166;371;115;703;351;292;182;1154;757;283;160;10;807;346;16,98374264960221;16,98374264960221;6,226219301279833;50,5015565548253;12,89556962025316;0,31645569620253167;5,300632911392404;12,26265822784810;29,66772151898735;27,05696202531646;23,81329113924050;46,86192468619247;17,12834718374885;5,309325946445060;32,45614035087719;16,204986149584489;13,481071098799630;8,402585410895661;0,8591065292096220;65,5979202772964;24,52339688041594;13,8648180242634318;69,930675909878687;29,982668977469672
57433;Maizières-lès-Metz;41;Lorraine;57;Moselle;10862;10 001-50 000;2164;2019;900;827;5490;5279;786;0;227;513;1223;1787;1462;354;7904;1857;302;2365;1185;912;668;4322;2480;1777;829;14;2427;1875;19,92266617565826;18,58773706499724;7,613699134597680;50,5431780519241;14,88918355749195;0,00000000000000000;4,300056828944876;9,71774957378291;23,16726652775147;33,85110816442508;27,69463913620004;39,33333333333333;23,49443319838057;3,820850202429150;29,92155870445344;14,992408906882590;11,538461538461538;8,451417004048583;0,3228782287822878;57,3808422026839;41,11522443313281;19,1809347524294331;56,154558074965287;43,382693197593710
57441;Manom;41;Lorraine;57;Moselle;2594;2 000-3 000;407;472;197;165;1327;1405;119;4;56;260;416;388;244;89;2002;193;86;589;351;356;303;1135;771;346;1;7;774;359;15,69005397070162;18,19583654587510;6,360832690824980;51,1565150346954;8,46975088967972;0,28469750889679718;3,985765124555160;18,50533807829181;29,60854092526690;27,61565836298933;17,36654804270463;45,17766497461929;9,64035964035964;4,295704295704296;29,42057942057942;17,532467532467532;17,782217782217781;15,134865134865136;0,6129597197898424;67,9295154185022;30,48458149779736;0,0881057268722467;68,193832599118949;31,629955947136562
57443;Marange-Silvange;41;Lorraine;57;Moselle;5810;5 001-10 000;1045;957;398;560;2961;2818;297;5;130;339;702;937;712;188;4331;835;147;1389;690;593;377;2276;1754;507;266;2;1709;563;17,98623063683305;16,47160068846816;9,638554216867471;50,9638554216867;10,53938963804116;0,17743080198722497;4,613200851667849;12,02980837473385;24,91128459900639;33,25053229240596;25,26614620298084;47,23618090452261;19,27961209882244;3,394135303625029;32,07111521588548;15,931655506811360;13,691987993534980;8,704687139228815;0,0877963125548727;77,0650263620387;22,27592267135325;11,6871704745166962;75,087873462214418;24,736379613356764
57447;Marly;41;Lorraine;57;Moselle;9829;5 001-10 000;1432;1513;743;950;5118;4215;409;8;271;962;1205;1033;650;435;7526;757;408;1842;1456;1190;1277;4060;2987;1014;507;1;3075;931;14,56913215993489;15,39322413266863;9,665276223420491;52,0704039068064;9,70344009489917;0,18979833926453143;6,429418742586003;22,82325029655991;28,58837485172005;24,50771055753262;15,42111506524318;58,54643337819650;10,05846399149615;5,421206484188148;24,47515280361414;19,346266276906725;15,811852245548764;16,967844804677117;0,0246244767298695;73,5714285714286;24,97536945812808;12,4876847290640391;75,738916256157637;22,931034482758619
57463;Metz;41;Lorraine;57;Moselle;119551;100 001-200 000;19056;30771;16521;8898;61743;57240;9245;33;2039;10071;14334;18208;11582;10273;84491;16111;3790;18540;13527;11426;15235;56542;19177;36246;12525;674;8421;47349;15,93964082274510;25,73880603257187;7,442848658731420;51,6457411481293;16,15129280223620;0,05765199161425577;3,562194269741439;17,59433962264151;25,04192872117401;31,80992313067785;20,23410202655486;62,18146601295322;19,06830313287806;4,485684865843699;21,94316554425915;16,009989229622089;13,523333846208471;18,031506314281994;1,1779921700223712;33,9163807435181;64,10455944253829;22,1516748611651515;14,893353613243251;83,741289660783139
57474;Mondelange;41;Lorraine;57;Moselle;5999;5 001-10 000;1019;1217;531;582;3093;2862;359;0;131;246;592;1020;787;183;4566;1040;175;1434;680;524;337;2574;1616;925;250;38;1458;1082;16,98616436072679;20,28671445240873;9,701616936156025;51,5585930988498;12,54367575122292;0,00000000000000000;4,577218728162125;8,59538784067086;20,68483577917540;35,63941299790356;27,49825296995108;34,46327683615819;22,77704774419623;3,832676303109943;31,40604467805519;14,892685063512923;11,476127901883487;7,380639509417433;1,4548238897396630;62,7816627816628;35,93628593628594;9,7125097125097124;56,643356643356647;42,035742035742032
57480;Montigny-lès-Metz;41;Lorraine;57;Moselle;21990;10 001-50 000;3375;4279;1950;2410;11503;10675;1329;5;446;1577;2860;3655;2007;960;16861;2330;909;4541;2792;2286;2586;10837;4331;6361;2699;79;2413;8361;15,34788540245566;19,45884492951341;10,959527057753524;52,3101409731696;12,44964871194379;0,04683840749414520;4,177985948477752;14,77283372365340;26,79156908665105;34,23887587822014;18,80093676814989;49,23076923076923;13,81887195302770;5,391139315580333;26,93197319257458;16,558922958306148;13,557914714429749;15,337168613961213;0,7237083180652254;39,9649349450955;58,69705638091722;24,9054166282181413;22,266309864353602;77,152348435913993
57481;Montois-la-Montagne;41;Lorraine;57;Moselle;2380;2 000-3 000;368;405;182;204;1209;1179;119;0;80;68;292;392;380;66;1871;344;80;680;309;193;96;1020;803;199;24;1;792;227;15,46218487394958;17,01680672268908;8,571428571428571;50,7983193277311;10,09329940627651;0,00000000000000000;6,785411365564037;5,76759966072943;24,76675148430873;33,24851569126378;32,23070398642918;36,26373626373626;18,38588989845003;4,275788348476751;36,34420096205238;16,515232495991448;10,315339390700160;5,130946018172101;0,0979431929480901;78,7254901960784;19,50980392156863;2,3529411764705883;77,647058823529420;22,254901960784313
57483;Morhange;41;Lorraine;57;Moselle;3578;3 001-5 000;669;641;277;348;1845;1435;335;4;82;98;266;475;508;125;2607;823;138;739;328;202;137;1477;705;751;191;32;732;705;18,69759642258245;17,91503633314701;9,726103968697597;51,5651201788709;23,34494773519164;0,27874564459930312;5,714285714285714;6,82926829268293;18,53658536585366;33,10104529616725;35,40069686411150;45,12635379061371;31,56885308784043;5,293440736478711;28,34675872650556;12,581511315688532;7,748369773686230;5,255082470272344;2,1206096752816435;47,7318889641165;50,84631008801625;12,9316181448882883;49,559918754231553;47,731888964116450
57484;Morsbach;41;Lorraine;57;Moselle;2619;2 000-3 000;401;459;195;215;1336;1240;191;0;73;65;305;390;470;77;2045;465;75;727;342;162;106;1122;732;321;92;0;702;418;15,31118747613593;17,52577319587629;8,209240168003054;51,0118365788469;15,40322580645161;0,00000000000000000;5,887096774193548;5,24193548387097;24,59677419354839;31,45161290322581;37,90322580645162;39,48717948717949;22,73838630806846;3,667481662591687;35,55012224938876;16,723716381418093;7,921760391198044;5,183374083129584;0,0000000000000000;65,2406417112300;28,60962566844919;8,1996434937611404;62,566844919786092;37,254901960784316
57487;Moulins-lès-Metz;41;Lorraine;57;Moselle;5090;5 001-10 000;805;858;333;675;2726;2473;298;0;108;341;650;794;433;140;3921;643;180;1079;658;561;513;2278;1208;1017;334;13;1086;1188;15,81532416502947;16,85658153241650;13,261296660117877;53,5559921414538;12,05014152850788;0,00000000000000000;4,367165386170643;13,78892033966842;26,28386575010109;32,10675293166194;17,50909826122119;42,04204204204204;16,39887783728641;4,590665646518746;27,51849018107626;16,781433307829634;14,307574598316755;13,083397092578425;0,5674378000872982;53,0289727831431;44,64442493415277;14,6619841966637416;47,673397717295870;52,151009657594386
57491;Moyeuvre-Grande;41;Lorraine;57;Moselle;7973;5 001-10 000;1357;1399;667;975;4115;3374;703;0;112;120;577;1092;1418;240;6080;1931;284;1915;717;424;190;3391;2224;1115;226;10;2186;1197;17,01994230528032;17,54672018060956;12,228772105857267;51,6116894519002;20,83580320094843;0,00000000000000000;3,319502074688797;3,55660936573800;17,10136336692353;32,36514522821577;42,02726733847066;35,98200899550225;31,75986842105263;4,671052631578947;31,49671052631579;11,792763157894736;6,973684210526315;3,125000000000000;0,2940311673037342;65,5853730462990;32,88115600117960;6,6647006782659988;64,464759657918009;35,299321734001772
57498;Neufchef;41;Lorraine;57;Moselle;2527;2 000-3 000;386;403;145;340;1311;1181;112;4;52;92;328;344;288;55;1980;318;82;672;371;227;150;1098;921;161;1;3;861;237;15,27502967946181;15,94776414721013;13,454689354966362;51,8796992481203;9,48348856900931;0,33869602032176122;4,403048264182896;7,79000846740051;27,77307366638442;29,12785774767147;24,38611346316681;37,93103448275862;16,06060606060606;4,141414141414142;33,93939393939394;18,737373737373737;11,464646464646465;7,575757575757576;0,2724795640326975;83,8797814207650;14,66302367941712;0,0910746812386157;78,415300546448080;21,584699453551913
57508;Nilvange;41;Lorraine;57;Moselle;4896;3 001-5 000;738;848;390;652;2607;2123;313;0;61;105;376;679;848;152;3833;1131;107;1245;508;255;198;2207;1531;629;108;0;1245;957;15,07352941176470;17,32026143790850;13,316993464052288;53,2475490196078;14,74328780028262;0,00000000000000000;2,873292510598210;4,94583137070184;17,71078662270372;31,98304286387188;39,94347621290626;38,97435897435898;29,50691364466476;2,791547091051396;32,48108531176624;13,253326376206626;6,652752413253326;5,165666579702584;0,0000000000000000;69,3701857725419;28,50022655188038;4,8935206162211147;56,411418214771182;43,362029904848207
57521;OEting;41;Lorraine;57;Moselle;2604;2 000-3 000;416;409;162;161;1300;1355;109;0;76;232;404;312;272;73;2010;351;102;519;330;302;271;1074;895;152;1;8;875;197;15,97542242703533;15,70660522273425;6,182795698924731;49,9231950844854;8,04428044280443;0,00000000000000000;5,608856088560885;17,12177121771218;29,81549815498155;23,02583025830258;20,07380073800738;45,06172839506173;17,46268656716418;5,074626865671641;25,82089552238806;16,417910447761194;15,024875621890546;13,482587064676618;0,7393715341959335;83,3333333333333;14,15270018621974;0,0931098696461825;81,471135940409681;18,342644320297950
